time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-10-11 20:18:45.355 UTC, ,55589,5007053,1752,1805288,448, ,147, ,4721, , , , , , , , , ,147,7, , , ,31,116,5, ,21, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,10,43,85,43, ,43, , ,3,46, , , , ,1, , , , , , , , ,6713,43, , , , , , ,13,1293,1953802688,1, , , , , , ,2024, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, ,12, , ,1960,2720,16, , , , , , 
2019-10-11 20:19:45.356 UTC, ,56029,5005429,1752,1803224,448, ,147, ,3179, , , , , , , , , ,147,7, , , ,31,116,5, ,116, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,76,69,253,69, ,69, , ,3,72, , , , ,1, , , , , , , , ,13002,69, , , , , , ,8,949,2394068744,1, , , , , , ,1544, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59, ,50, ,102,1260,1848,9, , , , , , 
2019-10-11 20:20:45.357 UTC, ,56029,5004381,1752,1802176,448, ,147, ,3878, , , , , , , , , ,147,7, , , ,31,116,5, ,15, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,42,22,91,22, ,22, , ,3,25, , , , ,1, , , , , , , , ,1628,22, , , , , , ,8,897,2288472128,1, , , , , , ,1554, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , ,1517,2342,11, , , , , , 
2019-10-11 20:21:45.461 UTC, ,56029,4999125,1752,1796920,448, ,146, ,5849, , , , , , , , , ,146,7, , , ,30,116,5, ,126, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,46,85,267,85, ,85, , ,3,88, , , , ,1, , , , , , , , ,14607,85, , , , , , ,12,1464,2161296416,2, , , , , , ,2615, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,67, ,50, ,102,2305,3455,17, , , , , , 
2019-10-11 20:22:45.463 UTC, ,56029,4996949,1752,1794744,448, ,146, ,3162, , , , , , , , , ,146,7, , , ,30,116,5, ,13, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,12,18,70,18, ,18, , ,3,21, , , , ,1, , , , , , , , ,1332,18, , , , , , ,13,2319,2422518904,2, , , , , , ,1286, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , ,1255,1890,9, , , , , , 
2019-10-11 20:23:45.464 UTC, ,56469,4996301,1752,1793656,448, ,146, ,2831, , , , , , , , , ,146,7, , , ,30,116,5, ,11, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,16,38,16, ,16, , ,3,19, , , , ,1, , , , , , , , ,1184,16, , , , , , ,10,1258,2170439472,1, , , , , , ,1143, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,1116,1701,8, , , , , , 
2019-10-11 20:24:45.465 UTC, ,56469,4993053,1752,1790408,448, ,146, ,6804, , , , , , , , , ,146,7, , , ,30,116,5, ,24, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,36,82,36, ,36, , ,3,39, , , , ,1, , , , , , , , ,2664,36, , , , , , ,11,1325,1899374608,1, , , , , , ,2770, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , ,2710,4064,18, , , , , , 
2019-10-11 20:25:45.466 UTC, ,56469,4990885,1752,1788240,448, ,146, ,3550, , , , , , , , , ,146,7, , , ,30,116,5, ,16, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,199,22,358,22, ,22, , ,3,25, , , , ,1, , , , , , , , ,1628,22, , , , , , ,8,960,2308747128,2, , , , , , ,1436, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , ,1398,2131,11, , , , , , 
2019-10-11 20:26:45.467 UTC, ,56469,4989765,1752,1787120,448, ,146, ,2668, , , , , , , , , ,146,7, , , ,30,116,5, ,10, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,14,30,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,9,1104,2261384248,1, , , , , , ,1062, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,1038,1617,7, , , , , , 
2019-10-11 20:27:45.468 UTC, ,56909,4987053,1752,1783968,448, ,146, ,4853, , , , , , , , , ,146,7, , , ,30,116,5, ,120, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,78,77,286,77, ,77, , ,3,80, , , , ,1, , , , , , , , ,14112,77, , , , , , ,9,1053,1786051208, , , , , , , ,2236, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,63, ,50, ,102,1940,2838,13, , , , , , 
2019-10-11 20:28:45.469 UTC, ,56909,4985021,1752,1781936,448, ,146, ,3474, , , , , , , , , ,146,7, , , ,30,116,5, ,13, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,18,37,18, ,18, , ,3,21, , , , ,1, , , , , , , , ,1332,18, , , , , , ,8,942,1986261104, , , , , , , ,1404, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , ,1373,2084,9, , , , , , 
2019-10-11 20:29:45.470 UTC, ,56909,4983893,1752,1780808,448, ,146, ,1917, , , , , , , , , ,146,7, , , ,30,116,5, ,8, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,10,21,10, ,10, , ,3,13, , , , ,1, , , , , , , , ,740,10, , , , , , ,9,1117,1953598592, , , , , , , ,755, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , ,737,1169,5, , , , , , 
2019-10-11 20:30:45.471 UTC, ,56909,4982885,1752,1779800,448, ,146, ,2295, , , , , , , , , ,146,7, , , ,30,116,5, ,10, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,12,20,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,8,985,2272631304, , , , , , , ,936, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,914,1367,6, , , , , , 
2019-10-11 20:31:45.472 UTC, ,56909,4981861,1752,1778776,448, ,146, ,3065, , , , , , , , , ,146,7, , , ,30,116,5, ,11, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,16,25,16, ,16, , ,3,19, , , , ,1, , , , , , , , ,1184,16, , , , , , ,10,1186,2343113672, , , , , , , ,1246, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,1219,1832,8, , , , , , 
2019-10-11 20:32:45.473 UTC, ,56909,4980733,1752,1777648,448, ,146, ,2241, , , , , , , , , ,146,7, , , ,30,116,5, ,10, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,3,12,19,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,12,1612,1778272904, , , , , , , ,908, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,886,1341,6, , , , , , 
2019-10-11 20:33:45.474 UTC, ,56909,4979629,1752,1776544,448, ,146, ,1547, , , , , , , , , ,146,7, , , ,30,116,5, ,7, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,8,17,8, ,8, , ,3,11, , , , ,1, , , , , , , , ,592,8, , , , , , ,9,1060,1807278864, , , , , , , ,620, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , ,605,932,4, , , , , , 
2019-10-11 20:34:45.475 UTC, ,56909,4975773,1752,1772688,448, ,145, ,2775, , , , , , , , , ,145,7, , , ,29,116,5, ,115, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,78,65,236,65, ,65, , ,3,68, , , , ,1, , , , , , , , ,13002,65, , , , , , ,10,1287,2027783552, , , , , , , ,1338, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,57, ,50, ,102,1059,1640,7, , , , , , 
2019-10-11 20:35:45.476 UTC, ,57349,4975205,1752,1771680,448, ,145, ,2337, , , , , , , , , ,145,7, , , ,29,116,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,16,12,36,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,9,1311,2346052400,1, , , , , , ,928, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,907,1418,6, , , , , , 
2019-10-11 20:36:45.477 UTC, ,57349,4974061,1752,1770536,448, ,145, ,1881, , , , , , , , , ,145,7, , , ,29,116,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,10,23,10, ,10, , ,3,13, , , , ,1, , , , , , , , ,740,10, , , , , , ,15,1544,1648049344,1, , , , , , ,766, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , ,747,1121,5, , , , , , 
2019-10-11 20:37:45.478 UTC, ,57349,4971893,1752,1768368,448, ,145, ,5751, , , , , , , , , ,145,7, , , ,29,116,5, ,19, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,107,30,190,30, ,30, , ,3,33, , , , ,1, , , , , , , , ,2220,30, , , , , , ,16,1815,1935917288,1, , , , , , ,2335, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , , , ,2286,3442,15, , , , , , 
2019-10-11 20:38:45.479 UTC, ,57349,4969597,1752,1766072,448, ,145, ,3518, , , , , , , , , ,145,7, , , ,29,116,5, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,18,31,18, ,18, , ,3,21, , , , ,1, , , , , , , , ,1332,18, , , , , , ,13,1437,1648126808, , , , , , , ,1393, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , ,1363,2140,9, , , , , , 
2019-10-11 20:39:45.480 UTC, ,57349,4968461,1752,1764936,448, ,145, ,2742, , , , , , , , , ,145,7, , , ,29,116,5, ,11, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,14,14,52,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,8,1033,2452311448, , , , , , , ,1087, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,1062,1665,7, , , , , , 
2019-10-11 20:40:45.481 UTC, ,57789,4964925,1752,1760960,448, ,145, ,6299, , , , , , , , , ,145,7, , , ,29,116,5, ,123, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,64,83,258,83, ,83, , ,3,86, , , , ,1, , , , , , , , ,14645,83, , , , , , ,9,1251,2409764208, , , , , , , ,2811, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66, ,50, ,102,2496,3725,16, , , , , , 
2019-10-11 20:41:45.482 UTC, ,57789,4963877,1752,1759912,448, ,145, ,2692, , , , , , , , , ,145,7, , , ,29,116,5, ,11, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,14,30,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,11,1295,2300442400, , , , , , , ,1094, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,1069,1608,7, , , , , , 
2019-10-11 20:42:45.484 UTC, ,57789,4962701,1752,1758736,448, ,145, ,2261, , , , , , , , , ,145,7, , , ,29,116,5, ,10, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,12,28,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,11,1407,1990791680, , , , , , , ,905, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,883,1364,6, , , , , , 
2019-10-11 20:43:45.485 UTC, ,57789,4957165,1752,1753200,448, ,145, ,9960, , , , , , , , , ,145,7, , , ,29,116,5, ,132, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,72,103,318,103, ,103, , ,3,106, , , , ,1, , , , , , , , ,16254,103, , , , , , ,10,1154,2213989008, , , , , , , ,4274, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,76, ,50, ,102,3940,5934,26, , , , , , 
2019-10-11 20:44:45.486 UTC, ,57789,4956077,1752,1752112,448, ,145, ,2311, , , , , , , , , ,145,7, , , ,29,116,5, ,10, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,5,12,24,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,8,1017,2244178776,1, , , , , , ,936, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,914,1383,6, , , , , , 
2019-10-11 20:45:45.487 UTC, ,58229,4955501,1752,1751096,448, ,145, ,2339, , , , , , , , , ,145,7, , , ,29,116,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,3,12,18,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,8,900,2547677624, , , , , , , ,928, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,907,1420,6, , , , , , 
2019-10-11 20:46:45.488 UTC, ,58229,4953277,1752,1748872,448, ,145, ,3889, , , , , , , , , ,145,7, , , ,29,116,5, ,14, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,20,44,20, ,20, , ,3,23, , , , ,1, , , , , , , , ,1480,20, , , , , , ,7,818,2437814712, , , , , , , ,1578, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , ,1544,2327,10, , , , , , 
2019-10-11 20:47:45.489 UTC, ,58229,4952205,1752,1747800,448, ,145, ,1932, , , , , , , , , ,145,7, , , ,29,116,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,5,10,21,10, ,10, , ,3,13, , , , ,1, , , , , , , , ,740,10, , , , , , ,9,1209,2055114576, , , , , , , ,774, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , ,755,1164,5, , , , , , 
2019-10-11 20:48:45.490 UTC, ,58229,4951189,1752,1746784,448, ,145, ,2730, , , , , , , , , ,145,7, , , ,29,116,5, ,11, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,14,31,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,10,1195,2293095368, , , , , , , ,1116, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,1091,1624,7, , , , , , 
2019-10-11 20:49:45.491 UTC, ,58229,4950029,1752,1745624,448, ,145, ,2222, , , , , , , , , ,145,7, , , ,29,116,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,12,24,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,12,1293,1953994896, , , , , , , ,899, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,878,1332,6, , , , , , 
2019-10-11 20:50:45.492 UTC, ,58229,4947829,1752,1743424,448, ,145, ,2856, , , , , , , , , ,145,7, , , ,29,116,5, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,16,26,16, ,16, , ,3,19, , , , ,1, , , , , , , , ,1184,16, , , , , , ,8,885,1874691528,1, , , , , , ,1186, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,1158,1682,8, , , , , , 
2019-10-11 20:51:45.493 UTC, ,58229,4946781,1752,1742376,448, ,145, ,2599, , , , , , , , , ,145,7, , , ,29,116,5, ,10, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,2,14,21,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,10,1221,1982978224,1, , , , , , ,1053, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,1029,1557,7, , , , , , 
2019-10-11 20:52:45.494 UTC, ,58669,4941525,1752,1736680,448, ,144, ,5703, , , , , , , , , ,144,7, , , ,28,116,5, ,123, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,76,81,267,81, ,81, , ,3,84, , , , ,1, , , , , , , , ,14728,81, , , , , , ,10,1179,1647265280, , , , , , , ,2568, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,65, ,50, ,102,2265,3354,15, , , , , , 
2019-10-11 20:53:45.495 UTC, ,58669,4939477,1752,1734632,448, ,144, ,3404, , , , , , , , , ,144,7, , , ,28,116,5, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,18,29,18, ,18, , ,3,21, , , , ,1, , , , , , , , ,1332,18, , , , , , ,8,823,1746250080, , , , , , , ,1423, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , ,1393,1996,9, , , , , , 
2019-10-11 20:54:45.496 UTC, ,58669,4938461,1752,1733616,448, ,144, ,3066, , , , , , , , , ,144,7, , , ,28,116,5, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,16,27,16, ,16, , ,3,19, , , , ,1, , , , , , , , ,1184,16, , , , , , ,8,806,1979322184, , , , , , , ,1266, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,1238,1812,8, , , , , , 
2019-10-11 20:55:45.497 UTC, ,58669,4936125,1752,1731280,448, ,144, ,3053, , , , , , , , , ,144,7, , , ,28,116,5, ,115, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,70,67,177,67, ,67, , ,3,70, , , , ,1, , , , , , , , ,14748,67, , , , , , ,9,1064,1807420632, , , , , , , ,1516, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58, ,50, ,102,1179,1804,8, , , , , , 
2019-10-11 20:56:45.501 UTC, ,59109,4932405,1752,1727120,448, ,144, ,7640, , , , , , , , , ,144,7, , , ,28,116,5, ,32, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,16,50,101,50, ,50, , ,3,53, , , , ,1, , , , , , , , ,3700,50, , , , , , ,10,1145,2029705240, , , , , , , ,3378, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, , , , ,3296,4305,25, , , , , , 
